Sus_Ochiai:
(104, 1.0)
(72, 0.2773500981126145)
(73, 0.2773500981126145)
(75, 0.2773500981126145)
(81, 0.2773500981126145)
(90, 0.2773500981126145)
(126, 0.2773500981126145)
(127, 0.2773500981126145)
(128, 0.2773500981126145)
(134, 0.2773500981126145)
(141, 0.2773500981126145)
(148, 0.2773500981126145)
(118, 0.2422507915557546)
(163, 0.22750787759664504)
(164, 0.22750787759664504)
(56, 0.20927403192454674)
(63, 0.20851441405707474)
(58, 0.20665097709548721)
(119, 0.20665097709548721)
(133, 0.20665097709548721)
(158, 0.20665097709548721)
(159, 0.20665097709548721)
(160, 0.20665097709548721)
(165, 0.19846415503393386)
(166, 0.19846415503393386)
(124, 0.19549056373532236)
(53, 0.17496355305594127)
(169, 0.16957555408902822)
(120, 0.13566468949384036)
(168, 0.1336306209562122)
(122, 0.13206763594884358)
(161, 0.13206763594884358)
(167, 0.12275035917058151)
(171, 0.08720414403938946)
(172, 0.08720414403938946)
(162, 0.08638684255813601)
(51, 0.08512565307587486)
(50, 0.08333333333333333)
(52, 0.03333333333333333)
(61, 0)
(91, 0)
(93, 0.0)
(99, 0)
(112, 0.0)

Sus_Op2:
(104, 12.0)
(72, 11.909830932999373)
(73, 11.909830932999373)
(75, 11.909830932999373)
(81, 11.909830932999373)
(90, 11.909830932999373)
(126, 11.909830932999373)
(127, 11.909830932999373)
(128, 11.909830932999373)
(134, 11.909830932999373)
(141, 11.909830932999373)
(148, 11.909830932999373)
(118, 11.837194740137758)
(56, 11.835942391984972)
(63, 11.834690043832186)
(58, 11.83155917345022)
(119, 11.83155917345022)
(133, 11.83155917345022)
(158, 11.83155917345022)
(159, 11.83155917345022)
(160, 11.83155917345022)
(124, 11.810895428929243)
(165, 11.0369442705072)
(171, 11.01941139636819)
(172, 11.01941139636819)
(161, 11.000626174076393)
(162, 11.000626174076393)
(163, 11.000626174076393)
(164, 11.000626174076393)
(166, 11.000626174076393)
(167, 11.000626174076393)
(168, 11.000626174076393)
(169, 11.000626174076393)
(53, 5.942391984971822)
(120, 5.9016906700062615)
(122, 2.9749530369442705)
(51, 1.9724483406386975)
(50, 1.971195992485911)
(52, 0.9536631183469004)
(61, 0.0)
(91, 0.0)
(93, 0.0)
(99, 0.0)
(112, 0.0)

Sus_Tarantula:
(104, 1.0)
(63, 0.9193548387096774)
(72, 0.9172413793103449)
(73, 0.9172413793103449)
(75, 0.9172413793103449)
(81, 0.9172413793103449)
(90, 0.9172413793103449)
(126, 0.9172413793103449)
(127, 0.9172413793103449)
(128, 0.9172413793103449)
(134, 0.9172413793103449)
(141, 0.9172413793103449)
(148, 0.9172413793103449)
(168, 0.910958904109589)
(118, 0.9097127222982215)
(120, 0.908883826879271)
(122, 0.908883826879271)
(160, 0.908883826879271)
(161, 0.908883826879271)
(163, 0.8980418636056718)
(164, 0.8980418636056718)
(53, 0.896629213483146)
(169, 0.873358348968105)
(119, 0.8655097613882863)
(56, 0.8589881593110873)
(51, 0.8580645161290322)
(58, 0.8569587628865979)
(165, 0.8565573770491803)
(166, 0.8565573770491803)
(133, 0.8557640750670241)
(158, 0.8557640750670241)
(159, 0.8557640750670241)
(50, 0.8525641025641025)
(124, 0.8453389830508475)
(167, 0.7790794979079498)
(162, 0.7348066298342542)
(52, 0.642512077294686)
(171, 0.5047438330170778)
(172, 0.5047438330170778)
(61, 0)
(91, 0)
(93, 0.0)
(99, 0)
(112, 0.0)

Sus_Dstar3:
(104, 1.7976931348623157e+308)
(72, 12.0)
(73, 12.0)
(75, 12.0)
(81, 12.0)
(90, 12.0)
(126, 12.0)
(127, 12.0)
(128, 12.0)
(134, 12.0)
(141, 12.0)
(148, 12.0)
(118, 7.462686567164179)
(56, 6.595419847328245)
(63, 6.545454545454546)
(163, 6.5359477124183005)
(164, 6.5359477124183005)
(58, 6.4237918215613385)
(119, 6.4237918215613385)
(133, 6.4237918215613385)
(158, 6.4237918215613385)
(159, 6.4237918215613385)
(160, 6.4237918215613385)
(124, 5.7218543046357615)
(165, 5.4105691056910565)
(166, 5.4105691056910565)
(169, 2.45)
(53, 2.204081632653061)
(120, 1.3251533742331287)
(167, 1.275092936802974)
(171, 1.103448275862069)
(172, 1.103448275862069)
(161, 1.0827067669172932)
(162, 1.0827067669172932)
