Sus_Jaccard:
(79, 0.0014925373134328358)
(97, 0.0014925373134328358)
(56, 0.0013850415512465374)
(58, 0.0013850415512465374)
(107, 0.0013729977116704805)
(109, 0.0013729977116704805)
(102, 0.0013605442176870747)
(104, 0.0013605442176870747)
(138, 0.0013501350135013501)
(135, 0.001279863481228669)
(61, 0.0012057877813504824)
(63, 0.0012057877813504824)
(66, 0.0012057877813504824)
(72, 0.0012057877813504824)
(73, 0.0012057877813504824)
(81, 0.0012057877813504824)
(84, 0.0012057877813504824)
(90, 0.0012057877813504824)
(91, 0.0012057877813504824)
(99, 0.0012057877813504824)
(126, 0.0012057877813504824)
(127, 0.0012057877813504824)
(128, 0.0012057877813504824)
(133, 0.0012057877813504824)
(48, 0.0009433962264150943)
(50, 0.0009433962264150943)
(51, 0.0009433962264150943)
(52, 0.0009433962264150943)
(53, 0.0009433962264150943)
(54, 0.0009433962264150943)
(112, 0.0009433962264150943)
(118, 0.0009433962264150943)
(119, 0.0009433962264150943)
(120, 0.0009433962264150943)
(122, 0.0009433962264150943)
(124, 0.0009433962264150943)
(141, 0.0009433962264150943)
(157, 0.0009433962264150943)
(158, 0.0009433962264150943)
(159, 0.0009433962264150943)
(160, 0.0009433962264150943)
(161, 0.0009433962264150943)
(162, 0.0009433962264150943)
(163, 0.0009433962264150943)
(164, 0.0009433962264150943)
(165, 0.0009433962264150943)
(166, 0.0009433962264150943)
(167, 0.0009433962264150943)
(168, 0.0009433962264150943)
(169, 0.0009433962264150943)
(171, 0.0009433962264150943)
(172, 0.0009433962264150943)
(144, 0.0009345794392523365)
(148, 0.0009345794392523365)

Sus_Ochiai:
(79, 0.08574929257125442)
(97, 0.08574929257125442)
(56, 0.07293249574894728)
(58, 0.07293249574894728)
(107, 0.07173421497882156)
(109, 0.07173421497882156)
(102, 0.07053456158585983)
(104, 0.07053456158585983)
(138, 0.06956083436402524)
(135, 0.06358558550989461)
(61, 0.058189384896840814)
(63, 0.058189384896840814)
(66, 0.058189384896840814)
(72, 0.058189384896840814)
(73, 0.058189384896840814)
(81, 0.058189384896840814)
(84, 0.058189384896840814)
(90, 0.058189384896840814)
(91, 0.058189384896840814)
(99, 0.058189384896840814)
(126, 0.058189384896840814)
(127, 0.058189384896840814)
(128, 0.058189384896840814)
(133, 0.058189384896840814)
(48, 0.04360207201969473)
(50, 0.04360207201969473)
(51, 0.04360207201969473)
(52, 0.04360207201969473)
(53, 0.04360207201969473)
(54, 0.04360207201969473)
(112, 0.04360207201969473)
(118, 0.04360207201969473)
(119, 0.04360207201969473)
(120, 0.04360207201969473)
(122, 0.04360207201969473)
(124, 0.04360207201969473)
(141, 0.04360207201969473)
(157, 0.04360207201969473)
(158, 0.04360207201969473)
(159, 0.04360207201969473)
(160, 0.04360207201969473)
(161, 0.04360207201969473)
(162, 0.04360207201969473)
(163, 0.04360207201969473)
(164, 0.04360207201969473)
(165, 0.04360207201969473)
(166, 0.04360207201969473)
(167, 0.04360207201969473)
(168, 0.04360207201969473)
(169, 0.04360207201969473)
(171, 0.04360207201969473)
(172, 0.04360207201969473)
(144, 0.04319342127906801)
(148, 0.04319342127906801)

Sus_Op2:
(79, 2.747820672478207)
(97, 2.747820672478207)
(56, 2.6506849315068495)
(58, 2.6506849315068495)
(107, 2.638854296388543)
(109, 2.638854296388543)
(102, 2.62640099626401)
(104, 2.62640099626401)
(138, 2.615815691158157)
(135, 2.5398505603985058)
(61, 2.450186799501868)
(63, 2.450186799501868)
(66, 2.450186799501868)
(72, 2.450186799501868)
(73, 2.450186799501868)
(81, 2.450186799501868)
(84, 2.450186799501868)
(90, 2.450186799501868)
(91, 2.450186799501868)
(99, 2.450186799501868)
(126, 2.450186799501868)
(127, 2.450186799501868)
(128, 2.450186799501868)
(133, 2.450186799501868)
(48, 2.019302615193026)
(50, 2.019302615193026)
(51, 2.019302615193026)
(52, 2.019302615193026)
(53, 2.019302615193026)
(54, 2.019302615193026)
(112, 2.019302615193026)
(118, 2.019302615193026)
(119, 2.019302615193026)
(120, 2.019302615193026)
(122, 2.019302615193026)
(124, 2.019302615193026)
(141, 2.019302615193026)
(157, 2.019302615193026)
(158, 2.019302615193026)
(159, 2.019302615193026)
(160, 2.019302615193026)
(161, 2.019302615193026)
(162, 2.019302615193026)
(163, 2.019302615193026)
(164, 2.019302615193026)
(165, 2.019302615193026)
(166, 2.019302615193026)
(167, 2.019302615193026)
(168, 2.019302615193026)
(169, 2.019302615193026)
(171, 2.019302615193026)
(172, 2.019302615193026)
(144, 2.000622665006227)
(148, 2.000622665006227)

Sus_Tarantula:
(79, 0.7985074626865672)
(97, 0.7985074626865672)
(56, 0.7409972299168975)
(58, 0.7409972299168975)
(107, 0.7345537757437071)
(109, 0.7345537757437071)
(102, 0.7278911564625851)
(104, 0.7278911564625851)
(138, 0.7223222322232223)
(135, 0.6847269624573379)
(61, 0.645096463022508)
(63, 0.645096463022508)
(66, 0.645096463022508)
(72, 0.645096463022508)
(73, 0.645096463022508)
(81, 0.645096463022508)
(84, 0.645096463022508)
(90, 0.645096463022508)
(91, 0.645096463022508)
(99, 0.645096463022508)
(126, 0.645096463022508)
(127, 0.645096463022508)
(128, 0.645096463022508)
(133, 0.645096463022508)
(48, 0.5047169811320755)
(50, 0.5047169811320755)
(51, 0.5047169811320755)
(52, 0.5047169811320755)
(53, 0.5047169811320755)
(54, 0.5047169811320755)
(112, 0.5047169811320755)
(118, 0.5047169811320755)
(119, 0.5047169811320755)
(120, 0.5047169811320755)
(122, 0.5047169811320755)
(124, 0.5047169811320755)
(141, 0.5047169811320755)
(157, 0.5047169811320755)
(158, 0.5047169811320755)
(159, 0.5047169811320755)
(160, 0.5047169811320755)
(161, 0.5047169811320755)
(162, 0.5047169811320755)
(163, 0.5047169811320755)
(164, 0.5047169811320755)
(165, 0.5047169811320755)
(166, 0.5047169811320755)
(167, 0.5047169811320755)
(168, 0.5047169811320755)
(169, 0.5047169811320755)
(171, 0.5047169811320755)
(172, 0.5047169811320755)
(144, 0.5)
(148, 0.5)

Sus_Dstar3:
(79, 0.06666666666666667)
(97, 0.06666666666666667)
(56, 0.0481283422459893)
(58, 0.0481283422459893)
(107, 0.04655172413793104)
(109, 0.04655172413793104)
(102, 0.045)
(104, 0.045)
(138, 0.04376012965964344)
(135, 0.036535859269282815)
(61, 0.030577576443941108)
(63, 0.030577576443941108)
(66, 0.030577576443941108)
(72, 0.030577576443941108)
(73, 0.030577576443941108)
(81, 0.030577576443941108)
(84, 0.030577576443941108)
(90, 0.030577576443941108)
(91, 0.030577576443941108)
(99, 0.030577576443941108)
(126, 0.030577576443941108)
(127, 0.030577576443941108)
(128, 0.030577576443941108)
(133, 0.030577576443941108)
(48, 0.017142857142857144)
(50, 0.017142857142857144)
(51, 0.017142857142857144)
(52, 0.017142857142857144)
(53, 0.017142857142857144)
(54, 0.017142857142857144)
(112, 0.017142857142857144)
(118, 0.017142857142857144)
(119, 0.017142857142857144)
(120, 0.017142857142857144)
(122, 0.017142857142857144)
(124, 0.017142857142857144)
(141, 0.017142857142857144)
(157, 0.017142857142857144)
(158, 0.017142857142857144)
(159, 0.017142857142857144)
(160, 0.017142857142857144)
(161, 0.017142857142857144)
(162, 0.017142857142857144)
(163, 0.017142857142857144)
(164, 0.017142857142857144)
(165, 0.017142857142857144)
(166, 0.017142857142857144)
(167, 0.017142857142857144)
(168, 0.017142857142857144)
(169, 0.017142857142857144)
(171, 0.017142857142857144)
(172, 0.017142857142857144)
(144, 0.016822429906542057)
(148, 0.016822429906542057)

