Sus_Jaccard:
(75, 0.03328509406657019)
(93, 0.03328509406657019)
(102, 0.03203342618384401)
(104, 0.03203342618384401)
(61, 0.02928692699490662)
(63, 0.02928692699490662)
(66, 0.02928692699490662)
(72, 0.02928692699490662)
(73, 0.02928692699490662)
(81, 0.02928692699490662)
(84, 0.02928692699490662)
(90, 0.02928692699490662)
(91, 0.02928692699490662)
(99, 0.02928692699490662)
(126, 0.02928692699490662)
(127, 0.02928692699490662)
(128, 0.02928692699490662)
(133, 0.02928692699490662)
(48, 0.022637795275590553)
(50, 0.022637795275590553)
(51, 0.022637795275590553)
(52, 0.022637795275590553)
(53, 0.022637795275590553)
(54, 0.022637795275590553)
(112, 0.022637795275590553)
(118, 0.022637795275590553)
(119, 0.022637795275590553)
(120, 0.022637795275590553)
(122, 0.022637795275590553)
(124, 0.022637795275590553)
(141, 0.022637795275590553)
(157, 0.022637795275590553)
(158, 0.022637795275590553)
(159, 0.022637795275590553)
(160, 0.022637795275590553)
(161, 0.022637795275590553)
(162, 0.022637795275590553)
(163, 0.022637795275590553)
(164, 0.022637795275590553)
(165, 0.022637795275590553)
(166, 0.022637795275590553)
(167, 0.022637795275590553)
(168, 0.022637795275590553)
(169, 0.022637795275590553)
(171, 0.022637795275590553)
(172, 0.022637795275590553)
(144, 0.022417153996101363)
(148, 0.022417153996101363)
(138, 0.020647583294228063)
(135, 0.019891500904159132)
(134, 0.014854426619132501)
(56, 0.01203079884504331)
(58, 0.01203079884504331)

Sus_Ochiai:
(75, 0.3382718739365089)
(93, 0.3382718739365089)
(102, 0.3176117015830118)
(104, 0.3176117015830118)
(61, 0.27906648641044624)
(63, 0.27906648641044624)
(66, 0.27906648641044624)
(72, 0.27906648641044624)
(73, 0.27906648641044624)
(81, 0.27906648641044624)
(84, 0.27906648641044624)
(90, 0.27906648641044624)
(91, 0.27906648641044624)
(99, 0.27906648641044624)
(126, 0.27906648641044624)
(127, 0.27906648641044624)
(128, 0.27906648641044624)
(133, 0.27906648641044624)
(134, 0.23151125593417152)
(138, 0.21003882171294175)
(48, 0.20910819147380352)
(50, 0.20910819147380352)
(51, 0.20910819147380352)
(52, 0.20910819147380352)
(53, 0.20910819147380352)
(54, 0.20910819147380352)
(112, 0.20910819147380352)
(118, 0.20910819147380352)
(119, 0.20910819147380352)
(120, 0.20910819147380352)
(122, 0.20910819147380352)
(124, 0.20910819147380352)
(141, 0.20910819147380352)
(157, 0.20910819147380352)
(158, 0.20910819147380352)
(159, 0.20910819147380352)
(160, 0.20910819147380352)
(161, 0.20910819147380352)
(162, 0.20910819147380352)
(163, 0.20910819147380352)
(164, 0.20910819147380352)
(165, 0.20910819147380352)
(166, 0.20910819147380352)
(167, 0.20910819147380352)
(168, 0.20910819147380352)
(169, 0.20910819147380352)
(171, 0.20910819147380352)
(172, 0.20910819147380352)
(144, 0.20714837136988076)
(148, 0.20714837136988076)
(135, 0.19781925105297174)
(56, 0.12672897180676532)
(58, 0.12672897180676532)

Sus_Op2:
(75, 68.65324675324675)
(93, 68.65324675324675)
(102, 68.60064935064935)
(104, 68.60064935064935)
(61, 68.46948051948051)
(63, 68.46948051948051)
(66, 68.46948051948051)
(72, 68.46948051948051)
(73, 68.46948051948051)
(81, 68.46948051948051)
(84, 68.46948051948051)
(90, 68.46948051948051)
(91, 68.46948051948051)
(99, 68.46948051948051)
(126, 68.46948051948051)
(127, 68.46948051948051)
(128, 68.46948051948051)
(133, 68.46948051948051)
(48, 68.02012987012986)
(50, 68.02012987012986)
(51, 68.02012987012986)
(52, 68.02012987012986)
(53, 68.02012987012986)
(54, 68.02012987012986)
(112, 68.02012987012986)
(118, 68.02012987012986)
(119, 68.02012987012986)
(120, 68.02012987012986)
(122, 68.02012987012986)
(124, 68.02012987012986)
(141, 68.02012987012986)
(157, 68.02012987012986)
(158, 68.02012987012986)
(159, 68.02012987012986)
(160, 68.02012987012986)
(161, 68.02012987012986)
(162, 68.02012987012986)
(163, 68.02012987012986)
(164, 68.02012987012986)
(165, 68.02012987012986)
(166, 68.02012987012986)
(167, 68.02012987012986)
(168, 68.02012987012986)
(169, 68.02012987012986)
(171, 68.02012987012986)
(172, 68.02012987012986)
(144, 68.00064935064935)
(148, 68.00064935064935)
(138, 43.615584415584415)
(135, 43.562987012987016)
(134, 24.906493506493508)
(56, 24.65)
(58, 24.65)

Sus_Tarantula:
(134, 0.7947573898494144)
(75, 0.7424023154848046)
(93, 0.7424023154848046)
(102, 0.7144846796657381)
(104, 0.7144846796657381)
(61, 0.6532258064516129)
(63, 0.6532258064516129)
(66, 0.6532258064516129)
(72, 0.6532258064516129)
(73, 0.6532258064516129)
(81, 0.6532258064516129)
(84, 0.6532258064516129)
(90, 0.6532258064516129)
(91, 0.6532258064516129)
(99, 0.6532258064516129)
(126, 0.6532258064516129)
(127, 0.6532258064516129)
(128, 0.6532258064516129)
(133, 0.6532258064516129)
(138, 0.6237426771305405)
(135, 0.5932038579800794)
(56, 0.508484656252478)
(58, 0.508484656252478)
(48, 0.5049212598425197)
(50, 0.5049212598425197)
(51, 0.5049212598425197)
(52, 0.5049212598425197)
(53, 0.5049212598425197)
(54, 0.5049212598425197)
(112, 0.5049212598425197)
(118, 0.5049212598425197)
(119, 0.5049212598425197)
(120, 0.5049212598425197)
