Sus_Jaccard:
(134, 0.010380622837370242)
(97, 0.00909090909090909)
(75, 0.00862895493767977)
(107, 0.008352668213457077)
(109, 0.008352668213457077)
(56, 0.008333333333333333)
(58, 0.008333333333333333)
(102, 0.008174386920980926)
(104, 0.008174386920980926)
(61, 0.007323026851098454)
(63, 0.007323026851098454)
(66, 0.007323026851098454)
(72, 0.007323026851098454)
(73, 0.007323026851098454)
(81, 0.007323026851098454)
(84, 0.007323026851098454)
(90, 0.007323026851098454)
(91, 0.007323026851098454)
(99, 0.007323026851098454)
(126, 0.007323026851098454)
(127, 0.007323026851098454)
(128, 0.007323026851098454)
(133, 0.007323026851098454)
(48, 0.005714285714285714)
(50, 0.005714285714285714)
(51, 0.005714285714285714)
(52, 0.005714285714285714)
(53, 0.005714285714285714)
(54, 0.005714285714285714)
(112, 0.005714285714285714)
(118, 0.005714285714285714)
(119, 0.005714285714285714)
(120, 0.005714285714285714)
(122, 0.005714285714285714)
(124, 0.005714285714285714)
(141, 0.005714285714285714)
(157, 0.005714285714285714)
(158, 0.005714285714285714)
(159, 0.005714285714285714)
(160, 0.005714285714285714)
(161, 0.005714285714285714)
(162, 0.005714285714285714)
(163, 0.005714285714285714)
(164, 0.005714285714285714)
(165, 0.005714285714285714)
(166, 0.005714285714285714)
(167, 0.005714285714285714)
(168, 0.005714285714285714)
(169, 0.005714285714285714)
(171, 0.005714285714285714)
(172, 0.005714285714285714)
(144, 0.005660377358490566)
(148, 0.005660377358490566)

Sus_Ochiai:
(134, 0.3333333333333333)
(97, 0.21004201260420147)
(75, 0.1871348584655416)
(107, 0.1757122237972268)
(109, 0.1757122237972268)
(56, 0.1749635530559413)
(58, 0.1749635530559413)
(102, 0.1690308509457033)
(104, 0.1690308509457033)
(61, 0.14253430144367396)
(63, 0.14253430144367396)
(66, 0.14253430144367396)
(72, 0.14253430144367396)
(73, 0.14253430144367396)
(81, 0.14253430144367396)
(84, 0.14253430144367396)
(90, 0.14253430144367396)
(91, 0.14253430144367396)
(99, 0.14253430144367396)
(126, 0.14253430144367396)
(127, 0.14253430144367396)
(128, 0.14253430144367396)
(133, 0.14253430144367396)
(48, 0.10680282817633566)
(50, 0.10680282817633566)
(51, 0.10680282817633566)
(52, 0.10680282817633566)
(53, 0.10680282817633566)
(54, 0.10680282817633566)
(112, 0.10680282817633566)
(118, 0.10680282817633566)
(119, 0.10680282817633566)
(120, 0.10680282817633566)
(122, 0.10680282817633566)
(124, 0.10680282817633566)
(141, 0.10680282817633566)
(157, 0.10680282817633566)
(158, 0.10680282817633566)
(159, 0.10680282817633566)
(160, 0.10680282817633566)
(161, 0.10680282817633566)
(162, 0.10680282817633566)
(163, 0.10680282817633566)
(164, 0.10680282817633566)
(165, 0.10680282817633566)
(166, 0.10680282817633566)
(167, 0.10680282817633566)
(168, 0.10680282817633566)
(169, 0.10680282817633566)
