81,172
161,167
93,118
56,109
52,61
53,163
53,138
61,93
104,135
53,81
93,168
99,109
51,99
119,159
141,158
141,160
141,168
72,112
99,104
61,99
135,162
63,166
141,158
91,138
126,165
135,138
135,148
72,168
72,112
79,112
91,172
138,159
124,161
93,161
124,133
91,126
168,171
73,126
61,104
73,90
112,128
119,160
124,166
109,148
128,158
58,91
91,172
120,158
109,148
133,169
118,119
99,161
112,128
104,163
133,138
79,162
135,138
51,63
118,159
118,166
122,171
133,141
90,159
90,168
50,53
126,159
120,133
58,158
56,93
126,163
171,172
159,172
58,81
128,158
90,162
73,163
50,104
93,122
99,141
133,169
133,166
158,169
61,112
91,141
52,148
160,161
53,148
61,162
51,128
81,133
53,158
104,160
99,172
72,163
61,128
104,112
99,135
63,141
52,118
52,58
109,127
51,104
53,61
72,171
93,166
128,167
53,141
122,159
81,124
138,161
138,161
61,171
109,159
99,161
160,163
56,124
112,172
112,166
63,135
61,141
81,158
52,133
119,161
104,109
91,118
122,159
165,172
61,133
61,118
109,161
128,148
72,90
119,141
50,158
91,109
133,166
90,165
91,167
109,128
93,161
79,166
93,163
51,63
53,160
56,166
93,164
53,120
72,148
119,126
118,168
124,160
138,168
112,141
58,73
63,171
162,164
61,99
50,165
53,128
90,141
81,164
56,167
61,119
63,72
120,162
128,163
61,135
93,120
93,135
79,124
61,159
109,158
52,72
58,91
58,63
53,164
63,167
133,138
141,162
52,122
56,133
72,81
53,72
79,168
109,141
161,165
61,160
133,169
141,162
128,148
73,160
166,169
53,167
104,141
52,138
104,162
90,104
50,159
141,171
128,169
162,171
72,160
61,161
99,148
119,166
122,168
90,126
133,162
120,135
52,104
112,127
50,138
119,165
99,167
124,165
79,81
128,164
104,169
109,133
158,159
52,171
124,128
91,93
63,133
61,124
90,148
118,138
52,162
50,112
118,163
73,119
72,172
52,93
99,172
90,135
81,159
61,73
63,165
56,90
133,158
128,148
120,148
51,161
124,169
61,166
120,168
73,99
81,90
53,61
58,118
50,160
63,164
104,138
120,158
119,120
158,165
126,138
99,168
122,160
128,148
50,90
53,73
168,172
79,93
79,91
99,122
119,165
73,161
91,109
133,163
53,158
51,109
109,112
166,168
56,72
56,128
52,58
61,158
160,167
120,135
50,141
61,164
58,112
126,169
58,120
104,163
56,118
93,128
91,161
141,167
160,168
122,138
73,122
120,168
91,128
109,127
90,165
79,122
109,126
72,79
63,171
61,91
72,158
159,166
63,126
164,165
58,163
52,119
90,104
