Sus_Ochiai:
(97, 0.6324555320336759)
(165, 0.2008048322256247)
(166, 0.19802950859533486)
(118, 0.19245008972987526)
(124, 0.19069251784911845)
(128, 0.1893206114156883)
(141, 0.1893206114156883)
(148, 0.1893206114156883)
(159, 0.1893206114156883)
(160, 0.1893206114156883)
(172, 0.1893206114156883)
(119, 0.18537599944001618)
(126, 0.16783627165933782)
(169, 0.1651445647689541)
(163, 0.14770978917519928)
(90, 0.14373989364401724)
(112, 0.14030338331657843)
(93, 0.1386750490563073)
(99, 0.1386750490563073)
(109, 0.1386750490563073)
(127, 0.1386750490563073)
(133, 0.1386750490563073)
(136, 0.1386750490563073)
(72, 0.13176156917368248)
(73, 0.13176156917368248)
(75, 0.13176156917368248)
(79, 0.12953194003770996)
(81, 0.12953194003770996)
(104, 0.12953194003770996)
(134, 0.12953194003770996)
(135, 0.12953194003770996)
(58, 0.12463539056995115)
(164, 0.12463539056995115)
(120, 0.12309149097933272)
(168, 0.12309149097933272)
(63, 0.11986582537134603)
(161, 0.10758287072798381)
(162, 0.10758287072798381)
(53, 0.10540925533894599)
(61, 0.09920947376656813)
(56, 0.09534625892455922)
(158, 0.07960612799717215)
(171, 0.07960612799717215)
(167, 0.07886003723456397)
(52, 0.071156806696482)
(51, 0.05443310539518173)
(50, 0.0)
(91, 0.0)
(122, 0)

Sus_Op2:
(165, 9.851156973108193)
(166, 9.846779237023139)
(118, 9.83739837398374)
(124, 9.834271419637274)
(128, 9.8317698561601)
(141, 9.8317698561601)
(148, 9.8317698561601)
(159, 9.8317698561601)
(160, 9.8317698561601)
(172, 9.8317698561601)
(119, 9.82426516572858)
(126, 9.784240150093808)
(134, 9.40838023764853)
(158, 9.019387116948092)
(171, 9.019387116948092)
(161, 9.000625390869294)
(162, 9.000625390869294)
(163, 9.000625390869294)
(164, 9.000625390869294)
(167, 9.000625390869294)
(168, 9.000625390869294)
(169, 9.000625390869294)
(104, 5.725453408380238)
(127, 5.712320200125078)
(90, 4.927454659161977)
(97, 4.924953095684803)
(112, 4.923702313946216)
(93, 4.921826141338337)
(99, 4.921826141338337)
(109, 4.921826141338337)
(133, 4.921826141338337)
(136, 4.921826141338337)
(72, 4.91307066916823)
(73, 4.91307066916823)
(75, 4.91307066916823)
(79, 4.909943714821764)
(81, 4.909943714821764)
(135, 4.909943714821764)
(120, 4.899937460913071)
(63, 4.894308943089431)
(53, 4.862414008755472)
(58, 4.857410881801126)
(61, 4.8442776735459665)
(56, 4.831144465290807)
(52, 2.8874296435272044)
(51, 1.91682301438399)
(50, 0.0)
(122, 0.0)
(91, -0.07567229518449031)

Sus_Tarantula:
(97, 1.0)
(169, 0.8838495575221239)
(119, 0.87417943107221)
(90, 0.873224043715847)
(165, 0.8703703703703702)
(112, 0.8675352877307274)
(166, 0.8670645686380901)
(58, 0.8658900027092928)
(164, 0.8658900027092928)
(93, 0.8647186147186148)
(99, 0.8647186147186148)
(109, 0.8647186147186148)
(127, 0.8647186147186148)
(133, 0.8647186147186148)
(136, 0.8647186147186148)
(141, 0.8647186147186148)
(118, 0.860064585575888)
(124, 0.8577563070316694)
(163, 0.8577563070316694)
(128, 0.8559185859667916)
(148, 0.8559185859667916)
(159, 0.8559185859667916)
(160, 0.8559185859667916)
(172, 0.8559185859667916)
(72, 0.85181236673774)
(73, 0.85181236673774)
(75, 0.85181236673774)
(79, 0.8472958642629905)
(81, 0.8472958642629905)
(104, 0.8472958642629905)
(126, 0.8472958642629905)
(134, 0.8472958642629905)
(135, 0.8472958642629905)
(120, 0.8331595411887383)
(168, 0.8331595411887383)
(63, 0.8254132231404958)
(52, 0.8058497226424609)
(161, 0.791089108910891)
(162, 0.791089108910891)
(51, 0.7841020608439647)
(53, 0.7841020608439646)
(61, 0.7624045801526718)
(56, 0.7474275023386343)
(167, 0.6321202531645569)
(158, 0.5047378395451674)
(171, 0.5047378395451674)
(50, 0.0)
(91, 0.0)
(122, 0)

Sus_Dstar3:
(97, 10.666666666666666)
(165, 4.201680672268908)
(166, 4.081632653061225)
(118, 3.8461538461538463)
(124, 3.7735849056603774)
(128, 3.717472118959108)
(141, 3.717472118959108)
(148, 3.717472118959108)
(159, 3.717472118959108)
(160, 3.717472118959108)
(172, 3.717472118959108)
(119, 3.5587188612099645)
(126, 2.898550724637681)
(169, 1.6615384615384616)
(163, 1.3251533742331287)
(134, 1.0570824524312896)
(90, 1.0330578512396693)
(112, 0.984251968503937)
(93, 0.9615384615384616)
(99, 0.9615384615384616)
(109, 0.9615384615384616)
(127, 0.9615384615384616)
(133, 0.9615384615384616)
(136, 0.9615384615384616)
(72, 0.8680555555555556)
(73, 0.8680555555555556)
(75, 0.8680555555555556)
(79, 0.8389261744966443)
(81, 0.8389261744966443)
(104, 0.8389261744966443)
(135, 0.8389261744966443)
(120, 0.7575757575757576)
(168, 0.7575757575757576)
(164, 0.7309941520467836)
(63, 0.7183908045977011)
(158, 0.6377551020408163)
(171, 0.6377551020408163)
(161, 0.6257822277847309)
(162, 0.6257822277847309)
(167, 0.6257822277847309)
(58, 0.6095238095238096)
(53, 0.5555555555555556)
(61, 0.4921259842519685)
(56, 0.45454545454545453)
(52, 0.1443850267379679)
(51, 0.05673758865248227)
(50, 0.0)
(91, 0.0)
(122, 0.0)

Sus_GP13:
(165, 10.02016129032258)
(166, 10.019607843137255)
(118, 10.018518518518517)
(124, 10.018181818181818)
(128, 10.017921146953405)
(141, 10.017921146953405)
(148, 10.017921146953405)
(159, 10.017921146953405)
(160, 10.017921146953405)
(172, 10.017921146953405)
(119, 10.017182130584192)
(126, 10.014084507042254)
(134, 10.005230125523013)
(158, 10.00316856780735)
(171, 10.00316856780735)
(161, 10.003109452736318)
(162, 10.003109452736318)
(163, 10.003109452736318)
(164, 10.003109452736318)
(167, 10.003109452736318)
(168, 10.003109452736318)
(169, 10.003109452736318)
(104, 6.0067415730337075)
(127, 6.006437768240344)
(90, 5.020661157024794)
(97, 5.02)
(112, 5.019685039370079)
(93, 5.019230769230769)
(99, 5.019230769230769)
(109, 5.019230769230769)
(133, 5.019230769230769)
(136, 5.019230769230769)
(72, 5.017361111111112)
(73, 5.017361111111112)
(75, 5.017361111111112)
(79, 5.016778523489933)
(81, 5.016778523489933)
(135, 5.016778523489933)
(120, 5.015151515151515)
(63, 5.014367816091953)
(53, 5.011111111111111)
(58, 5.010729613733905)
(61, 5.009842519685039)
(56, 5.009090909090909)
(52, 3.0081967213114753)
(51, 2.0074074074074075)
(50, 0.0)
(91, 0.0)
(122, 0)

Sus_Naish1:
(50, -1)
(51, -1)
(52, -1)
(53, -1)
(56, -1)
(58, -1)
(61, -1)
(63, -1)
(72, -1)
(73, -1)
(75, -1)
(79, -1)
(81, -1)
(90, -1)
(91, -1)
(93, -1)
(97, -1)
(99, -1)
(104, -1)
(109, -1)
(112, -1)
(118, -1)
(119, -1)
(120, -1)
(122, -1)
(124, -1)
(126, -1)
(127, -1)
(128, -1)
(133, -1)
(134, -1)
(135, -1)
(136, -1)
(141, -1)
(148, -1)
(158, -1)
(159, -1)
(160, -1)
(161, -1)
(162, -1)
(163, -1)
(164, -1)
(165, -1)
(166, -1)
(167, -1)
(168, -1)
(169, -1)
(171, -1)
(172, -1)

